name,rating,appearances,likeability
Robert De Niro,125.98048903282405,73,256.46473146026375
Tom Hanks,127.67618809901313,55,249.22372377810376
Woody Allen,99.83927448927922,113,248.89634449238537
Brad Pitt,127.67618809901313,38,237.6222983263552
Clint Eastwood,109.73581201375025,70,237.4347814915554
Matt Damon,121.70705203343519,45,233.38596809028684
Samuel L. Jackson,129.12705387286556,62,229.45189271973166
Johnny Depp,112.67764797592565,51,229.11793774809766
Morgan Freeman,137.37050462782292,51,228.30646367428986
Quentin Tarantino,129.12705387286556,22,227.72389593047157
Robert Downey Jr.,116.85089419725624,41,227.06776119795236
Sylvester Stallone,95.64311699363282,69,227.03141288247542
Tom Cruise,105.8719220387872,38,225.12342474502125
Mel Gibson,116.0502886868999,51,224.12130739539433
Al Pacino,132.5103344503708,41,223.76555314987039
Christian Bale,132.9391980269254,28,222.93697577394983
Christopher Nolan,132.9391980269254,17,222.3981824274957
Ethan Hawke,105.8927023790298,49,219.8917727325263
Nicolas Cage,100.52309778473713,82,219.83806883210187
Bruce Willis,113.06274276157875,73,218.75501183228099
Leonardo DiCaprio,128.90609319191455,23,217.86080946577454
Denzel Washington,101.01302727878324,44,216.90965322510698
Anthony Hopkins,121.70705203343519,50,216.09489268445645
Jack Nicholson,120.08991039755102,45,214.9808436349438
Ben Affleck,114.18161896140946,39,214.35267044946855
Harrison Ford,121.06972347291317,36,213.42139098924977
Russell Crowe,120.87829316161573,32,212.4160419751418
Ewan McGregor,108.73398167570332,49,212.35197241022686
Martin Scorsese,121.02414041858681,22,211.57250022386188
George Clooney,104.79481046638202,40,210.9692470147375
Keanu Reeves,125.779070663989,42,209.88509360285133
Liam Neeson,126.70087340188589,49,209.70254589834062
Kevin Spacey,122.85542201000608,32,208.99794085936622
Julianne Moore,110.0371937958571,47,208.05136791684023
Scarlett Johansson,119.66193599067,30,207.935744154471
Francis Ford Coppola,132.5103344503708,32,206.33376055232344
Ed Harris,113.28718657530703,41,205.6482499690296
Adam Sandler,92.54571156105578,52,204.60159911920616
Kevin Costner,99.80879826194587,42,203.9786564986846
Willem Dafoe,104.663910523702,50,203.8909540943148
Hugh Jackman,119.66193599067,27,203.8316147818945
Gene Hackman,105.89568919638772,53,203.70808625057654
James Stewart,111.88869931292307,44,203.15630651334024
Sean Connery,110.82919841508144,45,202.45111061650863
Ryan Reynolds,110.52408446371419,39,201.5196581501957
Mark Wahlberg,99.83531602830168,42,201.50334268619508
Meryl Streep,97.39349319820995,45,200.975716761105
Joaquin Phoenix,120.87829316161573,31,200.6707348360588
Bradley Cooper,111.2865659021488,24,200.26227045336458
Matthew McConaughey,123.37679375762741,33,199.70899865797037
Nicole Kidman,98.8703498603827,49,199.5264468900516
Jeff Bridges,110.0371937958571,47,199.1111226745133
Steven Spielberg,126.70087340188589,18,198.88496914235478
Ian McKellen,129.62967500579754,16,198.6821926405528
Jake Gyllenhaal,108.84111034967933,25,198.41596913584357
Michael Caine,116.04625891560099,63,197.9913278827748
Owen Wilson,99.66292267860308,40,197.7281819672216
Uma Thurman,129.12705387286556,25,197.60021368816476
Sean Penn,107.95477667774716,34,197.3596004296397
John Hughes,101.84577012401,33,197.24147899880796
Sigourney Weaver,116.13995570821433,33,196.8104041890493
Edward Norton,127.67618809901313,23,196.5858473248411
Will Smith,104.96289099786925,30,196.3064356118674
Robin Williams,114.18161896140946,38,195.52198982959587
Robert Duvall,125.98048903282405,48,195.43704964380314
Tim Robbins,137.37050462782292,32,195.1383916862904
Arnold Schwarzenegger,119.63305834480995,32,195.0867072844801
Charles Chaplin,105.2302205975557,21,195.0046712721557
Woody Harrelson,106.1769420695011,44,194.92474638352067
Jude Law,101.41368291987189,32,194.69942584323667
Kurt Russell,106.01598475231962,38,194.591302409775
Natalie Portman,114.06873004970251,29,194.55438251927717
Viggo Mortensen,129.62967500579754,27,194.42508144309713
Chris Evans,116.85089419725624,22,194.09071370234045
Jim Carrey,114.55171655875361,28,194.07366030784618
Bill Murray,108.0073742651626,31,193.97509548539986
Kate Winslet,114.55171655875361,30,193.90908592194333
Robert Redford,103.42393337040117,45,193.7411095362282
Gary Oldman,99.21104247854785,41,193.3843594824895
Rachel McAdams,105.63334190802816,24,192.84391455978982
Ralph Fiennes,126.70087340188589,31,192.7251890414339
Cate Blanchett,106.40340896454181,30,192.59312439989185
Tommy Lee Jones,112.84064585177936,45,192.5759555864559
Daniel Craig,107.05316780267529,25,192.51259944800705
John Wayne,90.92447147939941,76,192.2631753197043
Anne Hathaway,123.37679375762741,26,191.81775794819953
Charlize Theron,111.70056127483787,34,191.77742016015546
Jennifer Connelly,113.07205092212959,28,190.99410632941405
John Cusack,99.16054393360928,48,190.99237027893773
Mark Ruffalo,115.43857354394046,26,190.58940121714556
M. Night Shyamalan,113.06274276157875,25,190.14089828684985
Dustin Hoffman,105.07433558615682,30,189.8409170071707
Ben Kingsley,126.70087340188589,36,189.15930216913193
Sandra Bullock,104.79481046638202,34,188.88776827354067
Keira Knightley,108.25456405425625,27,188.63848961368117
Ryan Gosling,106.01308570486775,22,188.6308626319383
Daniel Radcliffe,110.60826862707276,19,188.60101462563975
Joel Coen,112.84064585177936,19,188.36404809705786
Gerard Butler,109.2896280380796,31,188.3021491639286
Ben Stiller,92.37389682751272,36,188.04114508132835
John Travolta,129.12705387286556,44,187.4009985471637
Elijah Wood,129.62967500579754,24,187.05003936178147
Ethan Coen,112.84064585177936,19,186.96616152005646
Steve Carell,101.904927263628,27,186.90129689545304
George Lucas,121.06972347291317,13,186.71350992537575
Jodie Foster,121.70705203343519,30,186.67621760585183
Dennis Quaid,85.76516014518704,50,186.28233522221035
Harvey Keitel,114.62713353396808,43,185.83155501871101
Jason Statham,113.22160451780184,30,185.8162548540189
Christopher Plummer,101.65302162503546,37,185.35340423428022
Kevin Smith,94.72064775507563,28,185.33539278766796
Amy Adams,106.39737913899792,22,185.25676019117023
Paul Newman,103.42393337040117,38,185.20953039781156
Joe Pesci,121.02414041858681,20,184.69155335788557
Joseph Gordon-Levitt,128.90609319191455,22,184.6301497639689
Robert Zemeckis,127.67618809901313,17,184.52238511754894
Jessica Chastain,123.37679375762741,26,184.26245459044674
John Goodman,110.0371937958571,36,183.98999428290784
Rachel Weisz,91.96460021042884,31,183.83026744169317
Julia Roberts,101.92856662068722,35,183.49076741822967
Shah Rukh Khan,91.41243554744422,37,183.12063148006212
Ron Howard,112.55877062291279,27,182.727428861762
Tom Hardy,120.50756599582213,16,182.71953312480798
Robert Rodriguez,108.34961467735026,25,182.6734795119532
Forest Whitaker,106.02578458016612,36,181.1986296742322
Marlon Brando,132.5103344503708,29,181.17093030430587
Henry Fonda,121.97561623639002,30,181.1693012314027
Colin Farrell,102.21368026002287,31,181.10531282401772
Angelina Jolie,97.04092918813532,32,181.06141783940322
Guy Pearce,117.58178976396913,31,180.9337783807857
Cary Grant,105.2888830982998,31,180.72505346444194
David Koepp,112.93534506701457,26,180.58474019508884
John Cleese,108.14283916712712,18,180.52438099799124
Orson Welles,107.77879943534873,27,180.34245176035958
Kirsten Dunst,100.57426006313825,31,180.3339332700873
Eddie Murphy,105.8957891264272,39,180.23096328920806
Stan Lee,116.85089419725624,12,179.80938450184115
Jonah Hill,116.04625891560099,20,179.7433919262366
Amitabh Bachchan,88.41221656013832,67,179.49388854755992
Naomi Watts,95.22852410707247,30,178.91216017612538
Will Ferrell,98.27376944912115,28,178.735145495445
Richard Linklater,102.18041090422119,23,178.73301637513106
Oliver Stone,104.663910523702,22,178.67258197264505
Joel Edgerton,107.00830001346984,28,178.66903987844628
Humphrey Bogart,96.16990212561483,38,178.61684991967067
Guy Ritchie,113.22160451780184,14,178.29816442347897
Emma Thompson,98.07861934333764,28,178.1981936790555
Emily Blunt,105.8719220387872,24,178.19059376345763
Akshay Kumar,89.88902117016934,63,178.15378738682801
Colin Firth,107.35600486901492,30,178.05406797814297
Michael Keaton,105.63334190802816,32,177.57220795058495
Val Kilmer,110.9385765673135,44,177.48683085465848
Chiwetel Ejiofor,108.88827205496594,20,177.27352242246565
Emma Watson,110.60826862707276,14,177.0020080276224
James Franco,100.05721378817229,35,176.98588339069929
Patrick Wilson,100.3709543963694,28,176.65228372293998
Jamie Foxx,119.4561955950085,19,176.44563187713288
John Malkovich,90.30588370332124,32,176.1264717749318
Cameron Diaz,99.16054393360928,27,175.9524284238419
Richard Gere,101.56563319250836,36,175.6567267280529
Kamal Haasan,88.75512016210473,33,175.5111475285893
Emma Stone,106.01308570486775,19,175.38633748735526
Kevin Bacon,102.85185868603004,31,175.3500430817043
Paul Rudd,97.67474148642617,27,175.1187736531528
Alfred Hitchcock,113.86123402846735,17,174.97356606553242
David Cronenberg,94.18339681479321,31,174.75665167452206
Dan Aykroyd,100.74923402251291,33,174.66098660750293
Michael Douglas,97.67474148642617,30,174.54252475115015
Susan Sarandon,89.48726849871309,36,174.53904099046122
Chris Pratt,111.2865659021488,18,174.15203597306368
Christopher Walken,103.04727506753834,36,174.12587326736877
Sam Neill,112.93534506701457,29,173.9470434767334
Alec Baldwin,92.61261153041617,30,173.29849681728282
Chris Hemsworth,116.0502886868999,17,173.24693524252254
Roman Polanski,115.64071097651329,16,173.07053695705383
Sam Rockwell,106.1769420695011,27,173.05722785917283
Jennifer Jason Leigh,103.53896066836587,32,172.92287380410397
Billy Bob Thornton,91.52283817708314,33,172.88661058277424
William Holden,103.29334687390858,35,172.84471296942576
Dwayne Johnson,93.73200340494007,30,172.64248891736608
Josh Brolin,101.90106659145673,21,172.63346885442303
Vince Vaughn,107.95477667774716,29,172.4675128323606
Edgar Wright,104.40524439188418,13,172.45099461714403
Clive Owen,108.34961467735026,25,172.27936528303485
James McAvoy,97.66289040588761,24,172.2784032349284
Simon Pegg,105.09383332907095,17,172.12054702169033
Helen Mirren,88.41938266654162,30,171.92494147497015
Pierce Brosnan,89.63293553381206,39,171.8167587779183
Burt Lancaster,93.38795381693733,49,171.72581956282198
Seth Rogen,96.52584354398373,24,171.7160504473475
Adrien Brody,115.64071097651329,27,171.70803548294774
Ajay Devgn,92.57621169197934,58,171.45856889564027
Jesse Eisenberg,104.83269865539499,23,171.32634768430256
Michelle Williams,98.3396757002678,23,171.22563449007464
Aamir Khan,108.1192108298449,18,171.0571267280592
Toni Collette,113.06274276157875,26,171.0521685123188
Frances McDormand,108.62541713167187,21,170.96872512419128
Chris Pine,105.09383332907095,20,170.70853530046276
Aaron Eckhart,132.9391980269254,23,170.7045492827184
Laurence Fishburne,125.779070663989,23,170.6014728368931
Steve Martin,90.0009420120575,41,170.5857218025781
Mickey Rourke,108.34961467735026,35,170.4932433388403
John Huston,103.96941049731964,29,170.48716635732683
Gregory Peck,105.02785529703502,37,170.39656429677993
Kirk Douglas,102.27515287958191,38,170.38779494827344
James Caan,132.5103344503708,38,170.29990416401003
Tilda Swinton,104.25552978615003,23,170.21101781776042
Christopher Lloyd,118.98157297544495,25,170.19193462541193
Philippa Boyens,129.62967500579754,9,170.11226530172246
Kenneth Branagh,83.300534645049,27,169.78172999833134
Luc Besson,99.21104247854785,26,169.73840329950386
Antonio Banderas,94.97623119426788,38,169.5292563358885
Annette Bening,116.85089419725624,30,169.33865837437375
Drew Barrymore,101.92356197968078,33,169.15570351874123
Bill Paxton,105.8719220387872,26,168.7817946413558
Jennifer Aniston,98.4109685817384,28,168.7686966437474
David S. Goyer,132.9391980269254,12,168.71619707526494
Gwyneth Paltrow,109.14253340791777,23,168.586658346028
Jack Lemmon,102.33525635151119,24,168.57308305797937
Donald Sutherland,89.63436402633214,44,168.4726994497718
Michelle Pfeiffer,90.57976835539577,33,167.83304952214237
Anna Kendrick,96.52584354398373,23,167.68464726125484
Vin Diesel,111.2865659021488,21,167.50838843591524
John Hurt,116.13995570821433,30,167.49588685526666
Orlando Bloom,126.74901556122427,13,167.47823965985148
Ray Liotta,121.02414041858681,31,167.4168504208002
Michael Fassbender,108.88827205496594,20,167.3102699578269
Jennifer Lawrence,103.6440263783288,16,167.2154652765554
Geoffrey Rush,112.67764797592565,19,167.17890108185796
Emile Hirsch,107.95477667774716,27,167.1358362368706
Tom Wilkinson,114.55171655875361,23,166.80161956098567
Ridley Scott,116.13995570821433,14,166.74287054359786
Spike Lee,97.4003704503481,28,166.59909265705403
Laura Linney,113.28718657530703,21,166.47429398724682
Renée Zellweger,97.06801562156271,25,166.47335386375795
Rupert Grint,110.60826862707276,11,166.47190339171655
Gael García Bernal,109.93728423413157,21,166.20269225277187
Danny Glover,98.25871757532063,29,166.05336585199655
Richard Curtis,99.35611581242303,16,165.90098070227685
Vera Farmiga,98.6102334311468,23,165.67822196820072
Channing Tatum,95.15414678754,24,165.6712618527615
Kate Beckinsale,95.89118295571332,28,165.57189733555498
Matthew Broderick,117.43183974269633,21,165.324499867101
William Goldman,103.62208474414518,20,165.32063483365744
Jack Black,99.07972171672439,21,165.11667456833385
Diane Keaton,99.83927448927922,29,165.07148436472806
Paul Schrader,111.48810194201695,37,164.90802343694403
Robin Wright,127.67618809901313,14,164.85743563165104
Reese Witherspoon,96.88523539614752,25,164.54761828925314
Rose Byrne,86.8057170562588,24,164.2532677375469
Nick Nolte,107.00830001346984,36,164.20108775129174
Frank Darabont,137.37050462782292,7,164.09129880261352
Rob Reiner,103.62208474414518,19,163.90184789018002
Paul Thomas Anderson,108.72085616471438,14,163.86927326814833
Dennis Hopper,97.3232705136137,34,163.8275800245164
Steven Soderbergh,90.13758579783955,27,163.6556624733173
Shia LaBeouf,98.04879849910168,20,163.5585857662618
Jeremy Irons,117.43183974269633,24,163.31621307700212
Jennifer Garner,103.3441769247842,23,163.28590988725244
Michael Shannon,96.11354158017905,23,163.11986166225734
Irrfan Khan,105.36605058046807,22,163.04461550794392
Stephen McFeely,116.85089419725624,11,163.00973089828085
Winona Ryder,103.3606181377944,23,162.99869911569746
Barry Levinson,105.07433558615682,27,162.61880814597407
Carrie-Anne Moss,125.779070663989,13,162.61051179788964
Sam Worthington,109.18309049511419,23,162.52173733684444
Shirley MacLaine,100.38967100403,29,162.47997368905257
Hugh Grant,99.35611581242303,22,162.36337067542206
John Carpenter,106.01598475231962,20,162.25900677311046
Jamie Bell,90.90308210778448,22,162.2190380989489
Sharon Stone,107.74966702336779,30,162.0131470067125
Patrick Stewart,109.4227817214592,16,161.92170266135503
John C. Reilly,99.58888364661738,19,161.80515250955932
Peter Sarsgaard,90.89444928133064,22,161.72499586757755
Tim Roth,114.62713353396808,28,161.43563640949847
Oscar Isaac,107.05956963340304,19,161.3754323821762
Jeremy Renner,106.02578458016612,14,161.36668035731208
Tim Allen,114.41592620898041,20,161.30683012811264
David Mamet,88.95152557155103,27,161.29670592764114
Michael J. Fox,118.98157297544495,17,161.2581107636701
Chloë Grace Moretz,100.52309778473713,23,161.17657124455488
John Leguizamo,98.03302562262584,26,161.17170777513377
Kevin Kline,88.92386377020229,27,161.1399007054768
Andrew Niccol,113.28718657530703,14,161.08796924336778
Emily Watson,93.94042968658147,21,160.83104126363392
Heath Ledger,132.9391980269254,13,160.81530543528305
Faye Dunaway,103.96941049731964,24,160.7498232555596
Rosario Dawson,95.87297813235568,22,160.4610434074133
Demi Moore,96.00696420698202,30,160.4458124620227
Robert Pattinson,103.9916920338105,21,160.21771756378538
Chris Columbus,102.88210084638884,18,160.19026121464395
Robert Mitchum,91.17113318971421,43,159.64536881012285
Richard Dreyfuss,107.59051880036289,25,159.61540935013832
Meg Ryan,94.54362846474547,26,159.54433490721954
Joan Allen,106.81509228546062,14,159.4475135138867
Michael Mann,110.9385765673135,13,159.39976487961448
David Ayer,99.82695255002287,15,159.08942176563568
Jon Voight,91.89698065169894,21,158.95974163542635
Sanjay Dutt,98.59237687029588,56,158.9467378140731
Danny DeVito,89.56554536049018,28,158.91976338393468
Terry Rossio,112.67764797592565,12,158.82557838379702
Brian Helgeland,108.73515433747396,16,158.61386040859762
Anthony Quinn,104.36571032688494,37,158.57389854034975
Philip Seymour Hoffman,91.88049510248408,17,158.15801757433874
Tom Holland,111.23252568632074,16,158.09381709220264
Cary Elwes,103.62208474414518,22,157.93652161405456
Henry Cavill,102.80443723287071,14,157.8825555057875
Brendan Fraser,91.96460021042884,32,157.86838151941808
John Cassavetes,98.1147324292332,26,157.8258364379247
Gus Van Sant,114.18161896140946,19,157.65376346391358
Matt Dillon,89.72877093988555,32,157.6306262150994
Steve Buscemi,108.62541713167187,19,157.44545464120898
J.K. Simmons,115.7138521776582,16,157.32263533310353
Terrence Malick,92.21461484048457,18,157.26148490395917
Guillermo del Toro,109.86752627057407,13,157.10259661441543
Halle Berry,94.00821642013157,25,156.7546172461058
Noah Baumbach,99.55175060050021,15,156.70775823654807
Judi Dench,107.05316780267529,18,156.66997472286715
Tobey Maguire,100.57426006313825,15,156.60511477240397
Javier Bardem,112.84064585177936,16,156.40596831237596
Bill Nighy,99.34626699342029,19,156.22185383593552
Jim Jarmusch,86.0407760283748,18,156.20942028910972
Alan Rickman,112.05996822396091,18,156.13512045947127
Roger Avary,129.12705387286556,11,156.0762951444805
Jeff Daniels,93.77062783367131,25,155.99912743158032
Christian Slater,97.3232705136137,34,155.9172275643281
David Lynch,101.5162128117596,15,155.73885279986996
Penélope Cruz,93.45536147927817,25,155.59290981749527
Casey Affleck,97.71961792865443,20,155.20825289776678
Harold Ramis,108.0073742651626,12,155.19608598482017
Hilary Swank,108.75791079207251,18,155.16705978589948
Josh Hutcherson,100.43146972829503,16,155.13374797998208
Kiefer Sutherland,88.68788627312323,32,155.04174367915488
Mike Myers,105.8957891264272,14,154.98762221433424
Gabriel Byrne,118.2419762710331,24,154.98481605988815
Walter Matthau,88.7840600922209,26,154.9844023540359
Jason Bateman,89.72470090575911,20,154.9503369113308
Bruce Dern,89.92398725654807,32,154.89821286829138
Audrey Hepburn,94.6218896384821,17,154.82686859484613
Jeff Goldblum,112.93534506701457,22,154.79348845510663
Michelle Monaghan,98.6102334311468,18,154.6858452147316
Prakash Raj,86.73053323238496,30,154.6061848645643
Daniel Day-Lewis,108.72085616471438,13,154.39377606226478
Sam Raimi,92.36420742945181,15,154.30417257795443
Charlie Sheen,104.663910523702,27,154.2611303124493
James Mason,105.2888830982998,38,154.2594747591188
Robert Mark Kamen,103.7243683791704,16,154.13508266705918
Paresh Rawal,101.0703836785619,19,153.92972466463203
Joseph Cotten,107.77879943534873,20,153.82599271219573
Benicio Del Toro,98.38675911167249,17,153.79045059062463
Dermot Mulroney,84.67045590889263,30,153.75984194145542
Eric Roth,127.67618809901313,11,153.75167603868263
Kristen Stewart,81.48391784066855,30,153.6718607309274
Tom McCarthy,114.66873763110348,11,153.62185885471254
Josh Hartnett,99.14876386004978,18,153.58032905302818
Elliot Page,128.90609319191455,14,153.53966429611745
Blake Edwards,91.88049510248408,29,153.46019302342268
Lars von Trier,95.23974042197001,16,153.37544310160018
Martin Freeman,106.08841578856627,12,153.25670594334747
Gary Cooper,92.33987413769418,33,153.2403603810652
Ian McShane,99.07972171672439,17,152.92475257522196
Sidney Poitier,88.67942280089574,30,152.88772702805161
Peter O'Toole,104.36571032688494,26,152.88326954010202
Carey Mulligan,104.05742389942627,14,152.8095989004665
Laura Dern,112.93534506701457,17,152.63596116722144
Kristen Wiig,109.06231136919183,16,152.48771963228404
Steven Zaillian,126.70087340188589,11,152.37131584212904
Kathy Bates,99.66292267860308,21,152.36849913732345
Jamie Lee Curtis,96.21153031784438,24,152.24398603956965
Dakota Fanning,98.46981964344785,18,152.17197192069858
Billy Crystal,110.94348887799188,19,152.04237003682624
Cameron Crowe,98.88609388592008,14,151.95289194094636
Steve McQueen,108.88827205496594,19,151.9221106747413
Greg Kinnear,101.904927263628,19,151.8166211048322
Rosamund Pike,111.54962523052423,17,151.73845585014885
Zoe Saldana,109.18309049511419,13,151.6777176724621
Billy Wilder,103.29334687390858,15,151.58849699152964
Jean-Claude Van Damme,77.10229012921306,44,151.42754548296287
Zach Galifianakis,104.3769161246001,15,151.412228493812
Sidney Lumet,121.97561623639002,17,151.3568674389564
James Wan,98.32718097127544,14,151.31687222398946
Margot Robbie,116.04625891560099,13,151.18304336369417
Brian De Palma,96.99930712616742,24,151.04938749320104
Cuba Gooding Jr.,92.36938785448005,35,151.03043144821382
Don Cheadle,103.4482302820999,17,150.9481546703747
Andrew Garfield,106.40375688884389,12,150.912158899946
Gena Rowlands,103.2523142391377,19,150.90899777251582
Emily Mortimer,115.43857354394046,15,150.9005980187891
Stuart Beattie,112.67764797592565,10,150.87892775897788
Jason Segel,100.24416739667389,17,150.6465021207873
Mohanlal,87.89006805996102,27,150.64489418464103
Miles Teller,115.7138521776582,13,150.62932530825324
Ving Rhames,97.70144071976338,21,150.60933349574097
John Sayles,76.28624968876777,31,150.28853489475458
Albert Finney,103.90150779262181,16,149.90697845109844
Idris Elba,91.55446393653058,17,149.87942469433284
Jon Favreau,92.65453705173954,15,149.85292760320382
Mike Leigh,85.35164315740559,20,149.82934309257098
Helen Hunt,103.49865050113003,17,149.74920211722565
Paul Giamatti,97.44156296311509,18,149.7267562243905
Holly Hunter,107.85148356754226,14,149.67853714172915
Alicia Vikander,101.50538321172539,16,149.44369942774762
Eddie Redmayne,100.09280174016074,15,149.4115153728872
David Fincher,127.67618809901313,7,149.33662536086268
Bette Davis,96.5573757813893,22,149.32854329210207
Emilio Estevez,100.39641005628455,26,149.26764725248262
Ellen Burstyn,113.07205092212959,19,149.05567611375736
Jim Caviezel,92.21461484048457,17,149.01422740879292
George A. Romero,91.6034900502822,24,149.01190677697008
Glenn Close,84.78750395983936,22,148.88010104433943
Liev Schreiber,85.26930981404414,16,148.86153299922762
Tom Berenger,104.663910523702,31,148.71479293236698
Burt Reynolds,98.53097792180816,42,148.68462983557512
Diane Kruger,117.46145719505955,12,148.6262046545164
David Morse,121.06972347291317,14,148.61247047326813
Terry Gilliam,103.07284950624057,14,148.55813187994048
Scott Frank,109.4227817214592,13,148.4819416821513
Wesley Snipes,88.76751327594623,23,148.43868296129065
Elizabeth Banks,88.95685054895237,18,148.3711723798914
Matthew Goode,108.25456405425625,16,148.1978390404527
Lee J. Cobb,121.97561623639002,24,148.17467103820206
Jackie Chan,90.28056283778521,19,148.16160914591032
Adam Driver,99.55175060050021,14,147.97914194096668
Robert Shaw,107.59051880036289,16,147.83922688248504
Bill Pullman,92.72444550029724,22,147.78459127538716
Christopher Markus,116.85089419725624,8,147.66714254889777
Nicholas Hoult,111.70056127483787,17,147.5566231056243
Christopher McQuarrie,118.2419762710331,10,147.54075178018394
Marisa Tomei,99.70975586748291,20,147.43532048332744
Malcolm McDowell,112.95043702479857,33,147.29139324801986
Diane Lane,83.63631280904386,26,147.1986605891232
Jared Leto,113.07205092212959,11,147.15226863864373
Milla Jovovich,99.21104247854785,22,147.0811004363543
Walter Hill,113.09014223465955,18,147.04895814610782
Suriya,108.22425549255603,18,146.89956021054135
Jet Li,95.6393932509589,19,146.88660335024636
Eva Green,107.05316780267529,15,146.7232304980606
Joel Schumacher,92.2553656083591,18,146.7085915145576
Rene Russo,102.7794421889695,17,146.67454904805857
William Hurt,87.00425118347226,23,146.6657123245021
Adam McKay,100.97588435145335,12,146.6549302919148
Robert Wade,107.05316780267529,11,146.59247236327107
Maria Bello,92.26037119000874,19,146.53024102222156
Julie Delpy,102.18041090422119,11,146.5137608329629
Catherine Keener,107.95477667774716,14,146.47421434473475
Cillian Murphy,96.87426348318549,16,146.37173188726905
Thomas Jane,89.58909430413475,31,146.32078625111475
Helena Bonham Carter,107.35600486901492,14,146.26953467455357
Roland Emmerich,92.72444550029724,13,146.25511032862238
Martin Sheen,113.82233235873436,19,146.22382022092606
David Carradine,114.06873004970251,32,146.14376959700058
Liam Hemsworth,100.43146972829503,15,146.1036513631229
Peter Sellers,109.919874901475,17,145.99737984553843
James Woods,105.83578747691203,21,145.97036451233973
Benedict Cumberbatch,111.23252568632074,10,145.96823139643504
Amanda Seyfried,86.50800371879413,19,145.96664930063605
Fritz Lang,100.0585729731034,15,145.96054856427813
Greta Gerwig,94.96978481675463,14,145.92544959399098
Chris Cooper,104.27466290646962,13,145.90374334127688
Patricia Arquette,100.89395299118385,20,145.57441331720153
Rebecca Hall,96.43798373677397,17,145.533137393115
Edward Furlong,119.63305834480995,14,145.44821762217228
Roy Scheider,107.59051880036289,16,145.38104639538898
Anne Bancroft,101.5162128117596,19,145.337807527004
Thalapathy Vijay,83.4729264287864,23,145.33289840725908
Mark Hamill,121.06972347291317,12,145.30842689813457
John Landis,96.308576160989,16,145.2597889152903
Patricia Clarkson,85.04614840663005,19,145.25740457970917
Boaz Yakin,96.32559443590613,17,145.24918113763218
James Garner,103.2523142391377,22,145.24526118670488
Christina Ricci,93.29307339974014,22,145.21214476056667
Paul Walker,93.73200340494007,17,145.20729446648562
Peter Weir,113.28718657530703,11,145.17171767960696
Tony Gilroy,100.38340226562866,13,145.11583518658603
John Turturro,97.31148397705898,19,145.10862253288934
Lana Wachowski,125.779070663989,8,145.10555744538115
Barbara Stanwyck,99.1947972859815,27,145.07723434575362
Josh Duhamel,93.46320574977804,21,145.06368387254824
Edward G. Robinson,99.1947972859815,25,145.05452743080966
Brie Larson,104.72310688948647,13,144.86807119037798
Chevy Chase,91.00126464521504,22,144.8340523633792
Steve Kloves,105.34052551787464,11,144.7361151244764
Sean Bean,93.94042968658147,19,144.7345185161879
Charlton Heston,92.41716942498807,28,144.70959900359574
Zac Efron,93.90662539027655,19,144.6994045898334
Noomi Rapace,95.80766275599716,17,144.63427230367316
Akiva Goldsman,97.32315255947653,13,144.61737781923557
Kristin Scott Thomas,90.21309665712894,22,144.57303733783246
Tony Scott,98.46981964344785,12,144.5522521193117
Salma Hayek,86.10958883882928,23,144.52760161773844
Donald Pleasence,96.21153031784438,30,144.50233035622435
Jane Fonda,78.59724287435135,26,144.46858815429877
Viola Davis,108.84111034967933,12,144.4680871306619
Vincent D'Onofrio,112.03386751558423,18,144.40970517235706
Sally Field,90.99145838697622,21,144.35828222582595
Alex Garland,101.50538321172539,10,144.2921858260993
Brendan Gleeson,102.21368026002287,15,144.14410804970146
Michael Madsen,114.62713353396808,32,144.10633374434553
Christoph Waltz,119.4561955950085,11,144.07117881344766
Richard Widmark,93.38795381693733,36,143.89844699862812
Amy Smart,99.46706668802378,20,143.88111048906174
Charles Bronson,107.85223975558296,30,143.72717078846458
Taika Waititi,101.33052815271675,11,143.63557881442264
Maggie Smith,82.52375162819528,21,143.58981382952075
Robert Altman,82.51574880903179,22,143.5349216723977
Neil Jordan,94.97623119426788,19,143.499377564118
Saif Ali Khan,90.48052476378997,26,143.39017731071638
Lena Headey,103.35877656331462,17,143.33153754007898
Saoirse Ronan,94.96978481675463,15,143.265561198298
Juliette Lewis,95.19568823641676,15,143.25170821390853
Priyanka Chopra Jonas,91.54785591260206,22,143.21433751604414
Spencer Tracy,93.38795381693733,20,143.1895263904181
Laurence Olivier,93.26420112357108,20,143.15134620587276
Christopher Lee,95.07057206081932,40,143.11543069635485
Anton Yelchin,83.14200483855771,17,143.05550796899274
Mila Kunis,108.22262788409995,15,143.03377581186706
William H. Macy,108.62541713167187,18,142.76865109328975
Anurag Kashyap,93.89861050226756,19,142.72840275005424
Daniel Brühl,105.80716832128829,14,142.6324737683478
Alan Parker,90.31825530924814,16,142.57408508494592
Ben Foster,97.31148397705898,14,142.47386058219095
Kevin Hart,88.42928369834237,17,142.35978909049572
Luke Wilson,86.35970635555604,21,142.34699621534477
Richard Burton,89.80194714014758,19,142.32385225064394
Eric Bana,96.16331238955487,15,142.2823759771049
Damien Chazelle,115.7138521776582,7,142.2575589051289
Michael Biehn,113.09014223465955,21,142.1693547146845
Vijay Sethupathi,88.75512016210473,15,142.12338120392235
Peter Jackson,106.08841578856627,10,142.11324669355557
Robert Ryan,89.57471941482106,28,142.08248817581395
